ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind,source_lost_gbit,source_solution_gbit,source_solution_mbps,source_loss_percent
sim-000038,4738.303341902313,28.71070218040988,27.484839924614082,1.225862255795795,6.05927905174666,5.800565717597048,4.269704892944888,7,modeled_loss_distribution_with_target_aggregate,0.0014752319792569,28.709226948430626,6.058967709928122,0.0051382650622302
sim-000039,6811.311053984576,115.18228644630872,112.88953276473116,2.2927536815775693,16.910442869721503,16.573833124049074,1.990543643745358,5,modeled_loss_distribution_with_target_aggregate,0.0027591546567575,115.17952729165197,16.91003778549691,0.0023954678639268
sim-000040,4738.303341902313,53.11743242468962,50.43799056278901,2.6794418619006044,11.210222012372103,10.644736506578194,5.044373832826995,8,modeled_loss_distribution_with_target_aggregate,0.0032245044682197,53.1142079202214,11.209541493579712,0.0060705202059446
sim-000041,8588.174807197944,179.49814209782926,176.52848828170045,2.9696538161288233,20.90061580341702,20.554831759333535,1.6544203641452266,8,modeled_loss_distribution_with_target_aggregate,0.0035737524800709,179.4945683453492,20.900199678622137,0.0019909690642497
sim-000042,2443.1876606683804,43.13813071234439,39.43241998975884,3.7057107225855486,17.656494999055102,16.139742609444642,8.590336811986903,9,modeled_loss_distribution_with_target_aggregate,0.0044595409785943,43.1336711713658,17.654669702926448,0.0103378169265879
sim-000043,6811.311053984576,55.53250128185982,53.86333643006213,1.6691648517976985,8.152982713860006,7.907924921231192,3.0057440476626716,7,modeled_loss_distribution_with_target_aggregate,0.0020087129335955,55.53049256892623,8.152687805446975,0.0036171843285072
sim-000044,6811.311053984576,142.2907749602307,137.22918568030354,5.061589279927144,20.89036513418242,20.147249860219688,3.5572153439615635,9,modeled_loss_distribution_with_target_aggregate,0.0060912376870312,142.28468372254366,20.8894708514755,0.0042808380857674
sim-000045,2443.1876606683804,49.393257355890825,43.969726355991035,5.423530999899789,20.216726758671644,17.996868215993807,10.980306402596382,9,modeled_loss_distribution_with_target_aggregate,0.0065268070158089,49.386730548875015,20.21405532776976,0.0132139635351069
sim-000046,13178.406169665808,131.69471587500516,129.9307437099132,1.763972165091957,9.993220286239271,9.859367061321052,1.3394403514004225,7,modeled_loss_distribution_with_target_aggregate,0.0021228063235974,131.69259306868156,9.993059204064672,0.0016119145779639
sim-000047,8588.174807197944,64.96128528393035,63.60383457070548,1.3574507132248739,7.56403854629098,7.405978103449603,2.089630319492262,7,modeled_loss_distribution_with_target_aggregate,0.0016335886784559,64.95965169525189,7.563848332570937,0.0025147111411295
sim-000048,2443.1876606683804,42.07447637778023,37.27311581079184,4.801360566988384,17.2211398473869,15.255936500839676,11.411575331033733,11,modeled_loss_distribution_with_target_aggregate,0.0057780722253873,42.06869830555484,17.21877487464313,0.0137329628858763
sim-000049,74332.13367609253,291.6745240217686,289.9421596700958,1.7323643516728067,3.923935848428093,3.900630122277117,0.5939374916211451,15,modeled_loss_distribution_with_target_aggregate,0.0020847687244056,291.6724392530442,3.923907801759428,0.0007147585931262
sim-000050,4738.303341902313,25.57618141555766,23.710369854730033,1.8658115608276251,5.3977509606401535,5.003978881016701,7.2951138815924885,12,modeled_loss_distribution_with_target_aggregate,0.00224536228992,25.57393605326774,5.397277085894722,0.0087791146513929
sim-000051,11919.79434447301,8.10993733507925,7.948998535272763,0.16093879980648768,0.680375608899635,0.6668737987881953,1.9844641599183823,9,modeled_loss_distribution_with_target_aggregate,0.0001936776037073,8.109743657475542,0.6803593604981852,0.0023881516675793
sim-000052,6811.311053984576,134.72532994968333,130.71852540153776,4.00680454814557,19.77964724880239,19.191389787589895,2.9740543590741364,8,modeled_loss_distribution_with_target_aggregate,0.0048218844948604,134.72050806518843,19.77893932569381,0.0035790481987769
sim-000053,5552.699228791774,93.22341216156896,90.25989728288698,2.9635148786819734,16.788845986504782,16.25513890881622,3.178938433991019,7,modeled_loss_distribution_with_target_aggregate,0.0035663647358138,93.21984579683314,16.788203710633375,0.0038256105983686
sim-000054,2443.1876606683804,43.4314519491992,39.82986923779165,3.60158271140755,17.77655177634521,16.302419121949654,8.292568057867927,7,modeled_loss_distribution_with_target_aggregate,0.0043342308376711,43.42711771836153,17.774777769826006,0.0099794748808786
sim-000055,79144.47300771206,1553.436735694211,1545.8932265335714,7.543509160639576,19.627861260038205,19.5325481083554,0.4856013114218313,14,modeled_loss_distribution_with_target_aggregate,0.0090780394754618,1553.4276576547354,19.62774655791018,0.0005843842408815
sim-000056,74628.27763496143,876.3924395619829,868.9457996977835,7.446639864199335,11.743436500689326,11.643653414435828,0.8496923898523284,21,modeled_loss_distribution_with_target_aggregate,0.0089614646455891,876.3834780973373,11.74331641933505,0.0010225401590716
sim-000057,53009.76863753212,765.1514450151233,760.7603837243804,4.3910612907429165,14.434159300845891,14.351324355446154,0.5738813302059603,11,modeled_loss_distribution_with_target_aggregate,0.0052843082559678,765.1461607068672,14.434059615289971,0.0006906225284412
sim-000058,4738.303341902313,18.597965964647827,17.805409492352606,0.7925564722952201,3.925026454127608,3.7577605753717256,4.261522328849084,6,modeled_loss_distribution_with_target_aggregate,0.000953781428353,18.597012183219476,3.924825162365656,0.0051284179687501
sim-000059,53009.76863753212,175.24959547321268,174.5648946433946,0.684700829818067,3.3059868016313505,3.293070298741102,0.3907003767793148,8,modeled_loss_distribution_with_target_aggregate,0.0008239853667047,175.24877148784597,3.30597125760262,0.0004701781847083
sim-000060,8588.174807197944,144.93294360248174,142.00359611645024,2.9293474860315065,16.875872563866558,16.53478175565707,2.021174353614209,7,modeled_loss_distribution_with_target_aggregate,0.0035252468777123,144.92941835560404,16.875462087024058,0.0024323295933195
sim-000061,5552.699228791774,66.8648103575696,65.23597889952173,1.6288314580478633,12.041857050506747,11.748516570330533,2.436006995813557,5,modeled_loss_distribution_with_target_aggregate,0.0019601747621897,66.8628501828074,12.04150403755189,0.0029315491238327
