ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind
sim-000075,81365.55269922878,601.6091957778453,601.6037655743053,0.0054302035401181704,7.393905354538908,7.393838616179002,0.0009026131213132865,20,modeled_handover_only_user_session
sim-000076,18953.213367609253,145.80796247538305,145.80435582503674,0.0036066503463100426,7.693047065283747,7.692856772995238,0.002473561995572744,14,modeled_handover_only_user_session
sim-000077,13178.406169665808,220.30281778110762,220.2962299337915,0.006587847316120478,16.716954610808926,16.716454713686975,0.0029903599883439294,11,modeled_handover_only_user_session
sim-000078,8588.174807197944,121.49938009324602,121.49528089436393,0.004099198882093314,14.14728773236132,14.146810425020224,0.0033738434541372474,9,modeled_handover_only_user_session
sim-000079,8588.174807197944,169.23433124955346,169.2294612374348,0.004870012118645893,19.70550612310713,19.704939062907727,0.00287767386362319,7,modeled_handover_only_user_session
sim-000080,8588.174807197944,144.07248727604252,144.07029042521702,0.0021968508255087896,16.775681738020996,16.775425938520538,0.0015248232796173143,5,modeled_handover_only_user_session
sim-000081,9624.678663239074,100.6402417125316,100.63755580934533,0.0026859031862795178,10.456478105281729,10.456199041088498,0.0026688163110254854,7,modeled_handover_only_user_session
sim-000082,2443.1876606683804,49.9473055343745,49.9429659847098,0.004339549664699226,20.443499424317846,20.44172324079557,0.008688255789319168,8,modeled_handover_only_user_session
sim-000083,6811.311053984576,31.26961565653619,31.268871941017075,0.0007437155191140964,4.590836537738745,4.590727349432232,0.002378396739131777,4,modeled_handover_only_user_session
sim-000084,28207.71208226221,29.799918725035976,29.799658771342433,0.0002599536935431999,1.0564457917795818,1.0564365760837897,0.0008723302098297453,7,modeled_handover_only_user_session
sim-000085,53009.76863753212,143.45358283629213,143.45226448976456,0.0013183465275822324,2.7061725890032227,2.706147719124303,0.000919005647343585,13,modeled_handover_only_user_session
sim-000086,4738.303341902313,86.22671593309704,86.22201411635325,0.004701816743791946,18.19780408961304,18.196811789963878,0.00545285378540923,7,modeled_handover_only_user_session
sim-000087,8588.174807197944,101.47780602875056,101.47377626036489,0.004029768385683599,11.815992141158995,11.815522918247707,0.003971083474687944,11,modeled_handover_only_user_session
sim-000088,4738.303341902313,21.090939604912602,21.09038036285325,0.0005592420593546427,4.451158586323244,4.451040560519702,0.0026515748934408845,4,modeled_handover_only_user_session
sim-000089,23321.336760925446,297.9439997264112,297.9400886357377,0.003911090673500735,12.775596990032406,12.775429285637346,0.0013126932165414026,10,modeled_handover_only_user_session
sim-000090,10809.254498714652,45.74094414515194,45.73957309168061,0.0013710534713308683,4.231646516472629,4.231519675766686,0.0029974315068356226,8,modeled_handover_only_user_session
sim-000091,6811.311053984576,119.60559489009319,119.59973122359519,0.005863666498000479,17.55984918940453,17.55898831747378,0.004902501846496949,9,modeled_handover_only_user_session
sim-000092,16213.881748071979,185.3381056603159,185.33282954485838,0.005276115457513982,11.43082875156375,11.43050334426527,0.0028467515833921087,13,modeled_handover_only_user_session
sim-000093,74332.13367609253,731.05802427304,731.0516351037525,0.006389169287581096,9.835020039363815,9.834934085026552,0.0008739619941843125,18,modeled_handover_only_user_session
sim-000094,10809.254498714652,85.25308944730149,85.25014005097793,0.002949396323552095,7.887046184122974,7.886773325682653,0.0034595770577619247,10,modeled_handover_only_user_session
sim-000095,28207.71208226221,449.6851890115322,449.68131512411406,0.003873887418133449,15.94192353141277,15.941786197076441,0.0008614665354331034,6,modeled_handover_only_user_session
sim-000096,8588.174807197944,80.42318110218713,80.42120064296807,0.00198045921905168,9.364408958558068,9.364178355518014,0.0024625477280428303,7,modeled_handover_only_user_session
